datetime,y_test,y_pred
2020-07-08 05:00:00+00:00,45.199997,61.898663
2020-07-08 06:00:00+00:00,47.17,65.53683
2020-07-08 07:00:00+00:00,46.269997,71.53847
2020-07-08 08:00:00+00:00,46.069996,78.23257
2020-07-08 09:00:00+00:00,48.1,86.35886
2020-07-08 10:00:00+00:00,49.329998,100.11716
2020-07-08 11:00:00+00:00,116.06,110.85179
2020-07-08 12:00:00+00:00,115.61,120.59223
2020-07-08 13:00:00+00:00,113.25,129.1908
2020-07-08 14:00:00+00:00,109.92999,137.53282
2020-07-08 15:00:00+00:00,109.509995,140.02559
2020-07-08 16:00:00+00:00,116.33,136.70384
2020-07-08 17:00:00+00:00,120.490005,133.13168
2020-07-08 18:00:00+00:00,121.36001,120.203354
2020-07-08 19:00:00+00:00,120.38,114.93473
2020-07-08 20:00:00+00:00,119.8,106.43879
2020-07-08 21:00:00+00:00,48.239998,91.52005
2020-07-08 22:00:00+00:00,49.929996,71.305145
2020-07-08 23:00:00+00:00,48.239998,65.58736
2020-07-09 00:00:00+00:00,42.55,57.964542
2020-07-09 01:00:00+00:00,42.269997,53.68111
2020-07-09 02:00:00+00:00,42.069996,51.28098
2020-07-09 03:00:00+00:00,42.18,50.664074
2020-07-09 04:00:00+00:00,43.329998,53.11521
2020-07-09 05:00:00+00:00,48.829998,58.688972
2020-07-09 06:00:00+00:00,49.21,61.586285
2020-07-09 07:00:00+00:00,48.989998,65.076584
2020-07-09 08:00:00+00:00,47.09,71.86817
2020-07-09 09:00:00+00:00,46.69,80.58296
2020-07-09 10:00:00+00:00,49.04,95.78838
2020-07-09 11:00:00+00:00,115.700005,103.39518
2020-07-09 12:00:00+00:00,114.85,115.32734
2020-07-09 13:00:00+00:00,112.54001,120.716484
2020-07-09 14:00:00+00:00,112.57,125.78049
2020-07-09 15:00:00+00:00,116.4,130.3287
2020-07-09 16:00:00+00:00,119.71,128.17537
2020-07-09 17:00:00+00:00,120.9,125.656494
2020-07-09 18:00:00+00:00,124.48001,111.88947
2020-07-09 19:00:00+00:00,121.25001,104.62819
2020-07-09 20:00:00+00:00,119.29,95.18242
2020-07-09 21:00:00+00:00,48.35,83.25557
2020-07-09 22:00:00+00:00,50.39,65.94048
2020-07-09 23:00:00+00:00,44.12,61.1155
2020-07-10 00:00:00+00:00,40.769997,58.28082
2020-07-10 01:00:00+00:00,41.28,54.462967
2020-07-10 02:00:00+00:00,42.18,52.540173
2020-07-10 03:00:00+00:00,44.34,51.357197
2020-07-10 04:00:00+00:00,47.289997,52.090374
2020-07-10 05:00:00+00:00,50.6,58.113537
2020-07-10 06:00:00+00:00,49.699997,63.276978
2020-07-10 07:00:00+00:00,50.2,67.1288
2020-07-10 08:00:00+00:00,48.76,73.23662
2020-07-10 09:00:00+00:00,49.359997,79.90692
2020-07-10 10:00:00+00:00,52.21,94.685776
2020-07-10 11:00:00+00:00,117.68001,105.00971
2020-07-10 12:00:00+00:00,116.600006,115.93835
2020-07-10 13:00:00+00:00,113.189995,121.83005
2020-07-10 14:00:00+00:00,115.19,123.561615
2020-07-10 15:00:00+00:00,116.71,125.63027
2020-07-10 16:00:00+00:00,121.130005,127.38873
2020-07-10 17:00:00+00:00,122.22,122.534775
