ds,y_test,y_pred
2020-08-10 02:00:00,40.38,45.020404310820126
2020-08-10 03:00:00,40.89,45.58164628020069
2020-08-10 04:00:00,48.73,46.86747795665185
2020-08-10 05:00:00,50.59,48.533046998001346
2020-08-10 06:00:00,51.21,49.1137204234244
2020-08-10 07:00:00,51.65,49.189855695942
2020-08-10 08:00:00,50.85,47.97044722698583
2020-08-10 09:00:00,49.21,49.11887188516699
2020-08-10 10:00:00,51.99,50.05425661185509
2020-08-10 11:00:00,117.73,115.20521298333921
2020-08-10 12:00:00,117.2,114.85436933109628
2020-08-10 13:00:00,116.01,113.0675646594081
2020-08-10 14:00:00,116.34,112.61181954162745
2020-08-10 15:00:00,118.67,112.153422620048
2020-08-10 16:00:00,119.32,112.98271814693409
2020-08-10 17:00:00,119.68,115.38403825015023
2020-08-10 18:00:00,120.51,116.73502743173529
2020-08-10 19:00:00,120.6,117.96143357401307
2020-08-10 20:00:00,119.35,118.60665168472893
2020-08-10 21:00:00,48.91,51.341484219790246
2020-08-10 22:00:00,51.6,51.82349592565229
2020-08-10 23:00:00,44.61,46.63940813066791
2020-08-11 00:00:00,42.95,44.61266140522735
2020-08-11 01:00:00,41.12,45.21437130698836
2020-08-11 02:00:00,40.79,45.1417194934179
2020-08-11 03:00:00,42.99,45.70284119276681
2020-08-11 04:00:00,47.63,46.98664569826756
2020-08-11 05:00:00,50.48,48.648352076485715
2020-08-11 06:00:00,50.78,49.227199997845325
2020-08-11 07:00:00,51.99,49.302118038246796
2020-08-11 08:00:00,52.08,48.083297755265605
2020-08-11 09:00:00,51.12,49.293290731923534
2020-08-11 10:00:00,52.18,50.22731379587197
2020-08-11 11:00:00,118.06,115.31954829040893
2020-08-11 12:00:00,116.03,114.97093572896574
2020-08-11 13:00:00,115.65,113.18531327311042
2020-08-11 14:00:00,115.5,112.73008043287409
2020-08-11 15:00:00,115.96,112.27160772278005
2020-08-11 16:00:00,118.32,113.09889783406122
2020-08-11 17:00:00,119.37,115.49632685790228
2020-08-11 18:00:00,121.34,116.84545871654802
2020-08-11 19:00:00,122.08,118.07059870725809
2020-08-11 20:00:00,120.6,118.71632331683534
2020-08-11 21:00:00,51.97,51.515643798192
2020-08-11 22:00:00,51.26,51.99631483878933
2020-08-11 23:00:00,48.78,46.756620512264135
2020-08-12 00:00:00,44.5,44.73217572499975
2020-08-12 01:00:00,44.05,45.33496280496024
