ds,y_test,y_pred
2020-07-20 07:00:00,48.15,51.48196888575049
2020-07-20 08:00:00,45.92,50.336897473657004
2020-07-20 09:00:00,45.98,51.27864430940965
2020-07-20 10:00:00,47.84,52.5550879241885
2020-07-20 11:00:00,113.82,117.01702542079995
2020-07-20 12:00:00,113.68,115.77621848312116
2020-07-20 13:00:00,113.06,114.22683860106184
2020-07-20 14:00:00,111.48,113.59671920420153
2020-07-20 15:00:00,111.07,115.40979929782239
2020-07-20 16:00:00,114.48,118.43768221229254
2020-07-20 17:00:00,115.4,120.24397091890586
2020-07-20 18:00:00,116.81,121.8093505103209
2020-07-20 19:00:00,117.44,121.50200423063288
2020-07-20 20:00:00,117.44,121.32459514986355
2020-07-20 21:00:00,48.18,52.922709708823305
2020-07-20 22:00:00,41.66,52.204148570718445
2020-07-20 23:00:00,37.7,47.837542022294826
2020-07-21 00:00:00,36.57,46.11515128971423
2020-07-21 01:00:00,37.03,46.050779664246896
2020-07-21 02:00:00,37.06,46.230661371695646
2020-07-21 03:00:00,38.03,46.81021759817726
2020-07-21 04:00:00,44.77,48.319065063819764
2020-07-21 05:00:00,49.2,50.8809026322415
2020-07-21 06:00:00,48.6,51.12969142977496
2020-07-21 07:00:00,48.14,51.663022118143616
2020-07-21 08:00:00,47.56,50.51946505913834
2020-07-21 09:00:00,47.27,51.5366689764919
2020-07-21 10:00:00,47.86,52.81244983289079
2020-07-21 11:00:00,113.55,117.20519810653661
2020-07-21 12:00:00,113.79,115.9677443141766
2020-07-21 13:00:00,113.18,114.42021690427684
2020-07-21 14:00:00,113.57,113.79062031680027
2020-07-21 15:00:00,113.67,115.60096843858973
2020-07-21 16:00:00,115.87,118.6236835681662
2020-07-21 17:00:00,118.85,120.42503000493646
2020-07-21 18:00:00,118.03,121.98833238216099
2020-07-21 19:00:00,117.06,121.68074250599373
2020-07-21 20:00:00,116.53,121.50481689136151
2020-07-21 21:00:00,48.82,53.18039605731741
2020-07-21 22:00:00,52.02,52.4612330877529
2020-07-21 23:00:00,51.53,48.02759115663615
2020-07-22 00:00:00,49.85,46.30856434574742
2020-07-22 01:00:00,50.34,46.24599831984983
2020-07-22 02:00:00,50.55,46.42637781555827
2020-07-22 03:00:00,52.14,47.00324234014427
2020-07-22 04:00:00,51.6,48.50697362973231
2020-07-22 05:00:00,51.65,51.06385166513156
2020-07-22 06:00:00,51.59,51.31060529172345
2020-07-22 07:00:00,51.91,51.84366729464003
2020-07-22 08:00:00,51.32,50.701621188585015
2020-07-22 09:00:00,51.12,51.79410879722713
2020-07-22 10:00:00,51.41,53.069228330271145
2020-07-22 11:00:00,116.75,117.39294189873381
2020-07-22 12:00:00,116.21,116.15883363437612
2020-07-22 13:00:00,115.27,114.61315454749854
2020-07-22 14:00:00,115.99,113.98407961162117
2020-07-22 15:00:00,114.97,115.79170191289509
2020-07-22 16:00:00,118.09,118.80926092086563
2020-07-22 17:00:00,120.29,120.60567631665594
2020-07-22 18:00:00,120.69,122.16690614396786
2020-07-22 19:00:00,118.78,121.85907325189544
2020-07-22 20:00:00,118.53,121.68462770799879
2020-07-22 21:00:00,50.71,53.43749822409302
2020-07-22 22:00:00,53.76,52.717734854650175
2020-07-22 23:00:00,53.18,48.21721182074582
2020-07-23 00:00:00,51.97,46.50154132243093
2020-07-23 01:00:00,52.34,46.44077675302252
2020-07-23 02:00:00,52.3,46.62165288125647
2020-07-23 03:00:00,52.4,47.195831847164754
2020-07-23 04:00:00,52.5,48.69445860937836
2020-07-23 05:00:00,53.35,51.24638832857436
2020-07-23 06:00:00,53.71,51.491111442015054
2020-07-23 07:00:00,53.17,52.02390534016085
2020-07-23 08:00:00,53.36,50.883366794624706
2020-07-23 09:00:00,53.67,52.050965097359686
2020-07-23 10:00:00,54.47,53.32542473882299
2020-07-23 11:00:00,119.77,117.5802577696899
2020-07-23 12:00:00,120.63,116.34948743328574
2020-07-23 13:00:00,119.04,114.80565252969687
2020-07-23 14:00:00,119.36,114.17709809025786
2020-07-23 15:00:00,118.28,115.98200070838939
2020-07-23 16:00:00,119.32,118.99441523160466
2020-07-23 17:00:00,120.39,120.78591078982353
2020-07-23 18:00:00,120.98,122.34507272092897
2020-07-23 19:00:00,119.62,122.0369973922085
2020-07-23 20:00:00,119.55,121.86402853134369
2020-07-23 21:00:00,50.33,53.69401753339119
2020-07-23 22:00:00,46.98,52.97365519240411
2020-07-23 23:00:00,40.64,48.406404985821574
2020-07-24 00:00:00,39.11,46.69408320821056
2020-07-24 01:00:00,39.34,46.63511596160391
2020-07-24 02:00:00,39.33,46.81648756924988
2020-07-24 03:00:00,39.46,47.38798710577146
2020-07-24 04:00:00,40.74,48.88152096288355
2020-07-24 05:00:00,47.14,51.428513557269724
2020-07-24 06:00:00,50.09,51.671210804789844
2020-07-24 07:00:00,50.86,52.20373717753071
2020-07-24 08:00:00,50.32,51.06470280777109
2020-07-24 09:00:00,50.48,52.3072391996288
2020-07-24 10:00:00,51.15,53.58104037804201
2020-07-24 11:00:00,117.71,117.76714668949924
2020-07-24 12:00:00,117.4,116.53970669822829
2020-07-24 13:00:00,116.2,114.99771184757714
2020-07-24 14:00:00,116.24,114.36967675203331
2020-07-24 15:00:00,112.45,116.17186581048445
2020-07-24 16:00:00,110.24,119.17914745941786
2020-07-24 17:00:00,112.69,120.96573435807677
2020-07-24 18:00:00,113.68,122.52283303613402
2020-07-24 19:00:00,113.71,122.21451584870871
2020-07-24 20:00:00,114.33,122.04302029085233
2020-07-24 21:00:00,45.93,53.949955306450676
2020-07-24 22:00:00,45.69,53.22899541901364
2020-07-24 23:00:00,41.24,48.59517162085922
2020-07-25 00:00:00,39.35,46.88619098929105
2020-07-25 01:00:00,44.47,46.82901694117061
2020-07-25 02:00:00,45.97,47.010882877729834
2020-07-25 03:00:00,48.85,47.579709100260416
2020-07-25 04:00:00,46.37,49.068161648196686
2020-07-25 05:00:00,46.86,51.61022828379825
2020-07-25 06:00:00,49.57,51.85090430209261
2020-07-25 07:00:00,49.83,52.38316372748192
2020-07-25 08:00:00,47.27,51.245630156428135
2020-07-25 09:00:00,46.91,52.56293242377487
2020-07-25 10:00:00,46.85,53.83607656443238
2020-07-25 11:00:00,114.21,117.95360962605679
2020-07-25 12:00:00,111.36,116.72949241428819
2020-07-25 13:00:00,106.01,115.18933349558513
2020-07-25 14:00:00,104.11,114.56181659400521
2020-07-25 15:00:00,103.86,116.36129820235843
2020-07-25 16:00:00,104.63,119.36345856116608
2020-07-25 17:00:00,107.89,121.14514795293714
2020-07-25 18:00:00,108.75,122.70018801058062
2020-07-25 19:00:00,110.38,122.39162954108274
2020-07-25 20:00:00,110.7,122.22160391387426
2020-07-25 21:00:00,40.88,54.20531286151564
2020-07-25 22:00:00,46.66,53.48375684949049
